County,Abs_PM,Length,Latitude,Longitude
Salt Lake,300.61,0.03,40.66,-111.90
Salt Lake,300.62,0.07,40.66,-111.90
Salt Lake,300.64,0.05,40.66,-111.90
Salt Lake,300.69,0.02,40.66,-111.90
Salt Lake,300.70,0.01,40.66,-111.90
Salt Lake,300.71,0.32,40.66,-111.90
Salt Lake,300.71,0.02,40.66,-111.90
Salt Lake,300.73,0.05,40.66,-111.90
Salt Lake,300.79,0.08,40.66,-111.90
Salt Lake,300.86,0.11,40.66,-111.90
Salt Lake,300.98,0.07,40.66,-111.90
Salt Lake,301.03,0.12,40.67,-111.90
Salt Lake,301.05,0.08,40.67,-111.90
Salt Lake,301.13,0.02,40.67,-111.90
Salt Lake,301.15,0.13,40.67,-111.90
Salt Lake,301.15,0.09,40.67,-111.90
Salt Lake,301.24,0.06,40.67,-111.90
Salt Lake,301.28,0.08,40.67,-111.90
Salt Lake,301.30,0.09,40.67,-111.90
Salt Lake,301.36,0.19,40.67,-111.90
Salt Lake,301.39,0.14,40.67,-111.90
Salt Lake,301.52,0.08,40.67,-111.90
Salt Lake,301.54,0.09,40.67,-111.90
Salt Lake,301.60,0.05,40.67,-111.90
Salt Lake,301.63,0.12,40.67,-111.90
Salt Lake,301.65,0.08,40.67,-111.90
Salt Lake,301.73,0.13,40.68,-111.90
Salt Lake,301.75,0.15,40.68,-111.90
Salt Lake,301.86,0.11,40.68,-111.90
Salt Lake,301.90,0.06,40.68,-111.90
Salt Lake,301.96,0.04,40.68,-111.90
Salt Lake,301.97,0.05,40.68,-111.90
Salt Lake,302.00,0.08,40.68,-111.90
Salt Lake,302.01,0.08,40.68,-111.90
Salt Lake,302.09,0.16,40.68,-111.90
Salt Lake,302.09,0.06,40.68,-111.90
Salt Lake,302.15,0.11,40.68,-111.90
Salt Lake,302.25,0.06,40.68,-111.90
Salt Lake,302.26,0.24,40.68,-111.90
Salt Lake,302.31,0.18,40.68,-111.90
Salt Lake,302.49,0.09,40.69,-111.90
Salt Lake,302.50,0.19,40.69,-111.90
Salt Lake,302.58,0.11,40.69,-111.90
Salt Lake,302.69,0.06,40.69,-111.90
Salt Lake,302.69,0.06,40.69,-111.90
Salt Lake,302.75,0.05,40.69,-111.90
Salt Lake,302.75,0.05,40.69,-111.90
Salt Lake,302.80,0.03,40.69,-111.90
Salt Lake,302.81,0.04,40.69,-111.90
Salt Lake,302.83,0.03,40.69,-111.90
Salt Lake,302.85,0.03,40.69,-111.90
Salt Lake,302.87,0.05,40.69,-111.90
Salt Lake,302.87,0.02,40.69,-111.90
Salt Lake,302.90,0.04,40.69,-111.90
Salt Lake,302.92,0.08,40.69,-111.90
Salt Lake,302.94,0.07,40.69,-111.90
Salt Lake,303.00,0.06,40.69,-111.90
Salt Lake,303.02,0.02,40.69,-111.90
Salt Lake,303.04,0.03,40.69,-111.90
Salt Lake,303.06,0.02,40.69,-111.90
Salt Lake,303.07,0.01,40.69,-111.90
Salt Lake,303.08,0.03,40.69,-111.90
Salt Lake,303.08,0.02,40.69,-111.90
Salt Lake,303.09,0.02,40.69,-111.90
Salt Lake,303.10,0.05,40.69,-111.90
Salt Lake,303.12,0.04,40.70,-111.90
Salt Lake,303.16,0.04,40.70,-111.90
Salt Lake,303.16,0.06,40.70,-111.90
Salt Lake,303.20,0.03,40.70,-111.90
Salt Lake,303.22,0.04,40.70,-111.90
Salt Lake,303.23,0.03,40.70,-111.90
Salt Lake,303.26,0.05,40.70,-111.90
Salt Lake,303.26,0.05,40.70,-111.90
Salt Lake,303.31,0.03,40.70,-111.90
Salt Lake,303.31,0.03,40.70,-111.90
Salt Lake,303.34,0.04,40.70,-111.90
Salt Lake,303.34,0.04,40.70,-111.90
Salt Lake,303.38,0.03,40.70,-111.90
Salt Lake,303.38,0.04,40.70,-111.90
Salt Lake,303.41,0.02,40.70,-111.90
Salt Lake,303.42,0.21,40.70,-111.90
Salt Lake,303.43,0.18,40.70,-111.90
Salt Lake,303.62,0.05,40.70,-111.90
Salt Lake,303.63,0.03,40.70,-111.90
Salt Lake,303.66,0.02,40.70,-111.90
Salt Lake,303.66,0.04,40.70,-111.90
Salt Lake,303.69,0.03,40.70,-111.90
Salt Lake,303.71,0.04,40.70,-111.90
Salt Lake,303.71,0.05,40.70,-111.90
Salt Lake,303.74,0.04,40.70,-111.90
Salt Lake,303.76,0.24,40.71,-111.90
Salt Lake,303.78,0.08,40.71,-111.90
Salt Lake,303.86,0.14,40.71,-111.90
Salt Lake,304.00,0.13,40.71,-111.90
Salt Lake,304.00,0.12,40.71,-111.90
Salt Lake,304.12,0.05,40.71,-111.90
Salt Lake,304.13,0.17,40.71,-111.90
Salt Lake,304.16,0.10,40.71,-111.90
Salt Lake,304.26,0.06,40.71,-111.90
Salt Lake,304.30,0.05,40.71,-111.90
Salt Lake,304.32,0.01,40.71,-111.90
Salt Lake,304.32,0.01,40.71,-111.90
Salt Lake,304.33,0.04,40.71,-111.90
Salt Lake,304.35,0.01,40.71,-111.90
Salt Lake,304.36,0.07,40.71,-111.90
Salt Lake,304.37,0.07,40.71,-111.90
Salt Lake,304.43,0.04,40.71,-111.90
Salt Lake,304.44,0.11,40.71,-111.90
Salt Lake,304.47,0.05,40.71,-111.90
Salt Lake,304.51,0.04,40.71,-111.90
Salt Lake,304.54,0.05,40.72,-111.90
Salt Lake,304.55,0.02,40.72,-111.90
Salt Lake,304.57,0.06,40.72,-111.90
Salt Lake,304.59,0.10,40.72,-111.90
Salt Lake,304.63,0.12,40.72,-111.90
Salt Lake,304.69,0.08,40.72,-111.90
Salt Lake,304.75,0.03,40.72,-111.90
Salt Lake,304.77,0.03,40.72,-111.90
Salt Lake,304.78,0.02,40.72,-111.90
Salt Lake,304.79,0.10,40.72,-111.90
Salt Lake,304.80,0.09,40.72,-111.90
Salt Lake,304.89,0.12,40.72,-111.90
Salt Lake,304.89,0.09,40.72,-111.90
Salt Lake,304.98,0.07,40.72,-111.90
Salt Lake,305.01,0.04,40.72,-111.90
Salt Lake,305.05,0.02,40.72,-111.90
Salt Lake,305.05,0.04,40.72,-111.90
Salt Lake,305.07,0.02,40.72,-111.90
Salt Lake,305.09,0.04,40.72,-111.90
Salt Lake,305.09,0.02,40.72,-111.90
Salt Lake,305.11,0.01,40.72,-111.90
Salt Lake,305.12,0.01,40.72,-111.90
Salt Lake,305.13,0.00,40.72,-111.90
Salt Lake,305.13,0.06,40.72,-111.90
Salt Lake,305.13,0.01,40.73,-111.90
Salt Lake,305.13,0.01,40.73,-111.90
Salt Lake,305.15,0.00,40.73,-111.90
Salt Lake,305.15,0.12,40.73,-111.90
Salt Lake,305.19,0.06,40.72,-111.90
Salt Lake,305.24,0.04,40.72,-111.90
Salt Lake,305.27,0.26,40.73,-111.90
Salt Lake,305.28,0.01,40.73,-111.90
Salt Lake,305.29,0.06,40.73,-111.90
Salt Lake,305.35,0.15,40.73,-111.90
Salt Lake,305.50,0.09,40.73,-111.90
Salt Lake,305.53,0.05,40.73,-111.90
Salt Lake,305.57,0.16,40.73,-111.90
Salt Lake,305.59,0.09,40.73,-111.90
Salt Lake,305.68,0.14,40.73,-111.90
Salt Lake,305.73,0.09,40.73,-111.90
Salt Lake,305.82,0.07,40.73,-111.90
Salt Lake,305.82,0.06,40.73,-111.90
Salt Lake,305.88,0.04,40.73,-111.90
Salt Lake,305.89,0.11,40.74,-111.90
Salt Lake,305.92,0.05,40.73,-111.90
Salt Lake,305.97,0.06,40.74,-111.90
Salt Lake,306.00,0.13,40.74,-111.90
Salt Lake,306.03,0.08,40.74,-111.90
Salt Lake,306.11,0.10,40.74,-111.90
Salt Lake,306.13,0.05,40.74,-111.90
Salt Lake,306.18,0.12,40.74,-111.90
Salt Lake,306.21,0.12,40.74,-111.90
Salt Lake,306.30,0.04,40.74,-111.90
Salt Lake,306.33,0.05,40.74,-111.90
Salt Lake,306.34,0.04,40.74,-111.90
Salt Lake,306.38,0.05,40.74,-111.90
Salt Lake,306.38,0.03,40.74,-111.90
Salt Lake,306.41,0.03,40.74,-111.90
Salt Lake,306.43,0.04,40.74,-111.90
Salt Lake,306.44,0.04,40.74,-111.90
Salt Lake,306.48,0.04,40.74,-111.90
Salt Lake,306.48,0.03,40.74,-111.90
Salt Lake,306.51,0.04,40.74,-111.90
Salt Lake,306.52,0.02,40.74,-111.90
Salt Lake,306.54,0.02,40.74,-111.90
Salt Lake,306.54,0.02,40.75,-111.90
Salt Lake,306.56,0.01,40.74,-111.90
Salt Lake,306.56,0.02,40.75,-111.90
Salt Lake,306.57,0.02,40.75,-111.90
Salt Lake,306.59,0.03,40.75,-111.91
Salt Lake,306.59,0.02,40.75,-111.90
Salt Lake,306.61,0.03,40.75,-111.90
Salt Lake,306.62,0.03,40.75,-111.91
Salt Lake,306.64,0.03,40.75,-111.90
Salt Lake,306.65,0.02,40.75,-111.91
Salt Lake,306.67,0.03,40.75,-111.91
Salt Lake,306.67,0.05,40.75,-111.91
Salt Lake,306.70,0.03,40.75,-111.91
Salt Lake,306.72,0.07,40.75,-111.91
Salt Lake,306.73,0.02,40.75,-111.91
Salt Lake,306.75,0.05,40.75,-111.91
Salt Lake,306.79,0.10,40.75,-111.91
Salt Lake,306.80,0.11,40.75,-111.91
Salt Lake,306.89,0.05,40.75,-111.91
Salt Lake,306.91,0.01,40.75,-111.91
Salt Lake,306.93,0.02,40.75,-111.91
Salt Lake,306.94,0.02,40.75,-111.91
Salt Lake,306.95,0.04,40.75,-111.91
Salt Lake,306.97,0.05,40.75,-111.91
Salt Lake,306.99,0.03,40.75,-111.91
Salt Lake,307.02,0.04,40.75,-111.91
Salt Lake,307.02,0.02,40.75,-111.91
Salt Lake,307.04,0.03,40.75,-111.91
Salt Lake,307.05,0.04,40.75,-111.91
Salt Lake,307.07,0.03,40.75,-111.91
Salt Lake,307.09,0.04,40.75,-111.91
Salt Lake,307.09,0.04,40.75,-111.91
Salt Lake,307.13,0.06,40.75,-111.91
Salt Lake,307.14,0.10,40.75,-111.91
Salt Lake,307.20,0.05,40.75,-111.91
Salt Lake,307.24,0.04,40.75,-111.91
Salt Lake,307.24,0.05,40.75,-111.91
Salt Lake,307.28,0.06,40.75,-111.91
Salt Lake,307.29,0.04,40.75,-111.91
Salt Lake,307.33,0.05,40.76,-111.91
Salt Lake,307.34,0.02,40.75,-111.91
Salt Lake,307.36,0.02,40.76,-111.91
Salt Lake,307.38,0.03,40.76,-111.91
Salt Lake,307.39,0.03,40.76,-111.91
Salt Lake,307.41,0.01,40.76,-111.91
Salt Lake,307.42,0.05,40.76,-111.91
Salt Lake,307.42,0.05,40.76,-111.91
Salt Lake,307.47,0.03,40.76,-111.91
Salt Lake,307.47,0.06,40.76,-111.91
Salt Lake,307.50,0.06,40.76,-111.91
Salt Lake,307.54,0.10,40.76,-111.91
Salt Lake,307.56,0.04,40.76,-111.91
Salt Lake,307.60,0.04,40.76,-111.91
Salt Lake,307.64,0.04,40.76,-111.91
Salt Lake,307.64,0.02,40.76,-111.91
Salt Lake,307.66,0.03,40.76,-111.91
Salt Lake,307.68,0.04,40.76,-111.91
Salt Lake,307.69,0.04,40.76,-111.91
Salt Lake,307.72,0.05,40.76,-111.91
Salt Lake,307.73,0.03,40.76,-111.91
Salt Lake,307.76,0.01,40.76,-111.91
Salt Lake,307.77,0.05,40.76,-111.91
Salt Lake,307.77,0.01,40.76,-111.91
Salt Lake,307.78,0.04,40.76,-111.91
Salt Lake,307.81,0.04,40.76,-111.91
Salt Lake,307.81,0.04,40.76,-111.91
Salt Lake,307.85,0.05,40.76,-111.91
Salt Lake,307.85,0.04,40.76,-111.91
Salt Lake,307.89,0.04,40.76,-111.91
Salt Lake,307.89,0.04,40.76,-111.91
Salt Lake,307.93,0.04,40.76,-111.91
Salt Lake,307.93,0.04,40.76,-111.91
Salt Lake,307.97,0.04,40.76,-111.91
Salt Lake,307.97,0.03,40.76,-111.91
Salt Lake,308.00,0.03,40.76,-111.91
Salt Lake,308.00,0.04,40.76,-111.91
Salt Lake,308.02,0.05,40.76,-111.91
Salt Lake,308.04,0.01,40.76,-111.91
Salt Lake,308.05,0.05,40.76,-111.91
Salt Lake,308.08,0.10,40.76,-111.91
Salt Lake,308.10,0.09,40.76,-111.91
Salt Lake,308.17,0.06,40.77,-111.91
Salt Lake,308.19,0.10,40.77,-111.91
Salt Lake,308.23,0.07,40.77,-111.91
Salt Lake,308.29,0.04,40.77,-111.91
Salt Lake,308.30,0.02,40.77,-111.91
Salt Lake,308.33,0.01,40.77,-111.91
Salt Lake,308.33,0.01,40.77,-111.91
Salt Lake,308.33,0.01,40.77,-111.91
Salt Lake,308.34,0.02,40.77,-111.91
Salt Lake,308.35,0.06,40.77,-111.91
Salt Lake,308.36,0.06,40.77,-111.91
Salt Lake,308.41,0.01,40.77,-111.91
Salt Lake,308.42,0.01,40.77,-111.91
Salt Lake,308.42,0.01,40.77,-111.91
Salt Lake,308.42,0.03,40.77,-111.91
Salt Lake,308.43,0.01,40.77,-111.91
Salt Lake,308.43,0.09,40.77,-111.91
Salt Lake,308.46,0.02,40.77,-111.91
Salt Lake,308.48,0.02,40.77,-111.91
Salt Lake,308.50,0.06,40.77,-111.91
Salt Lake,308.52,0.04,40.77,-111.91
Salt Lake,308.55,0.03,40.77,-111.91
Salt Lake,308.57,0.02,40.77,-111.91
Salt Lake,308.59,0.03,40.77,-111.91
Salt Lake,308.59,0.06,40.77,-111.91
Salt Lake,308.61,0.04,40.77,-111.91
Salt Lake,308.65,0.05,40.77,-111.91
Salt Lake,308.65,0.04,40.77,-111.91
Salt Lake,308.69,0.04,40.77,-111.91
Salt Lake,308.70,0.03,40.77,-111.91
Salt Lake,308.73,0.04,40.77,-111.91
Salt Lake,308.73,0.04,40.77,-111.91
Salt Lake,308.77,0.13,40.77,-111.91
Salt Lake,308.77,0.11,40.77,-111.91
Salt Lake,308.88,0.07,40.78,-111.91
Salt Lake,308.90,0.07,40.78,-111.91
Salt Lake,308.96,0.16,40.78,-111.91
Salt Lake,308.96,0.22,40.78,-111.91
Salt Lake,309.11,0.03,40.78,-111.91
Salt Lake,309.14,0.04,40.78,-111.91
Salt Lake,309.18,0.04,40.78,-111.91
Salt Lake,309.18,0.02,40.78,-111.91
Salt Lake,309.20,0.02,40.78,-111.91
Salt Lake,309.22,0.04,40.78,-111.91
Salt Lake,309.22,0.02,40.78,-111.91
Salt Lake,309.24,0.04,40.78,-111.91
Salt Lake,309.26,0.03,40.78,-111.91
Salt Lake,309.27,0.03,40.78,-111.91
Salt Lake,309.28,0.01,40.78,-111.91
Salt Lake,309.29,0.02,40.78,-111.91
Salt Lake,309.30,0.01,40.78,-111.91
Salt Lake,309.31,0.07,40.78,-111.91
Salt Lake,309.31,0.02,40.78,-111.91
Salt Lake,309.33,0.02,40.78,-111.91
Salt Lake,309.34,0.03,40.78,-111.91
Salt Lake,309.37,0.05,40.78,-111.91
Salt Lake,309.37,0.03,40.78,-111.91
Salt Lake,309.41,0.03,40.78,-111.91
Salt Lake,309.42,0.05,40.78,-111.91
Salt Lake,309.43,0.04,40.78,-111.91
Salt Lake,309.47,0.06,40.78,-111.91
Salt Lake,309.47,0.18,40.78,-111.91
Salt Lake,309.53,0.06,40.79,-111.91
Salt Lake,309.58,0.04,40.79,-111.91
Salt Lake,309.62,0.03,40.79,-111.91
Salt Lake,309.65,0.16,40.79,-111.91
Salt Lake,309.65,0.06,40.79,-111.91
Salt Lake,309.71,0.04,40.79,-111.91
Salt Lake,309.75,0.17,40.79,-111.91
Salt Lake,309.80,0.04,40.79,-111.91
Salt Lake,309.84,0.03,40.79,-111.91
Salt Lake,309.87,0.05,40.79,-111.91
Salt Lake,309.91,0.05,40.79,-111.92
Salt Lake,309.92,0.09,40.79,-111.91
Salt Lake,309.96,0.04,40.79,-111.92
Salt Lake,310.00,0.05,40.79,-111.92
Salt Lake,310.02,0.11,40.79,-111.91
Salt Lake,310.06,0.13,40.79,-111.92
Salt Lake,310.13,0.06,40.79,-111.92
Salt Lake,310.19,0.03,40.79,-111.92
Salt Lake,310.19,0.08,40.79,-111.92
Salt Lake,310.22,0.03,40.79,-111.92
Salt Lake,310.24,0.04,40.79,-111.92
Salt Lake,310.27,0.05,40.80,-111.92
Salt Lake,310.28,0.07,40.79,-111.92
Salt Lake,310.31,0.04,40.80,-111.92
Salt Lake,310.35,0.04,40.79,-111.92
Salt Lake,310.35,0.03,40.80,-111.92
Salt Lake,310.38,0.09,40.80,-111.92
Salt Lake,310.39,0.07,40.79,-111.92
Salt Lake,310.46,0.02,40.80,-111.92
Salt Lake,310.47,0.04,40.80,-111.92
Salt Lake,310.48,0.02,40.80,-111.92
Salt Lake,310.49,0.04,40.80,-111.92
Salt Lake,310.51,0.07,40.80,-111.92
Salt Lake,310.53,0.06,40.80,-111.92
Salt Lake,310.58,0.36,40.80,-111.92
Salt Lake,310.60,0.04,40.80,-111.92
Salt Lake,310.63,0.08,40.80,-111.92
Salt Lake,310.72,0.05,40.80,-111.92
Salt Lake,310.76,0.18,40.80,-111.92
Salt Lake,310.94,0.02,40.81,-111.92
Salt Lake,310.94,0.20,40.80,-111.92
Salt Lake,310.96,0.07,40.81,-111.92
Salt Lake,311.03,0.04,40.81,-111.92
Salt Lake,311.07,0.05,40.81,-111.92
Salt Lake,311.12,0.05,40.81,-111.92
Salt Lake,311.14,0.06,40.81,-111.92
Salt Lake,311.17,0.06,40.81,-111.92
Salt Lake,311.19,0.06,40.81,-111.92
Salt Lake,311.24,0.05,40.81,-111.92
Salt Lake,311.25,0.03,40.81,-111.92
Salt Lake,311.28,0.06,40.81,-111.92
Salt Lake,311.29,0.06,40.81,-111.92
Salt Lake,311.34,0.01,40.81,-111.92
Salt Lake,311.34,0.03,40.81,-111.92
Salt Lake,311.35,0.04,40.81,-111.92
Salt Lake,311.37,0.05,40.81,-111.92
Salt Lake,311.39,0.02,40.81,-111.92
Salt Lake,311.41,0.02,40.81,-111.92
Salt Lake,311.42,0.03,40.81,-111.92
Salt Lake,311.43,0.04,40.81,-111.92
Salt Lake,311.45,0.05,40.81,-111.92
Salt Lake,311.47,0.04,40.81,-111.92
Salt Lake,311.50,0.03,40.81,-111.92
Salt Lake,311.51,0.04,40.81,-111.92
Salt Lake,311.53,0.04,40.81,-111.92
Salt Lake,311.55,0.04,40.81,-111.92
Salt Lake,311.57,0.02,40.81,-111.92
Salt Lake,311.59,0.02,40.81,-111.92
Salt Lake,311.59,0.03,40.81,-111.92
Salt Lake,311.61,0.04,40.81,-111.92
Salt Lake,311.62,0.04,40.81,-111.92
Salt Lake,311.64,0.02,40.81,-111.92
Salt Lake,311.65,0.04,40.81,-111.92
Salt Lake,311.66,0.03,40.81,-111.92
Salt Lake,311.69,0.02,40.81,-111.92
Salt Lake,311.69,0.04,40.81,-111.92
Salt Lake,311.71,0.02,40.81,-111.92
Salt Lake,311.72,0.02,40.81,-111.92
Salt Lake,311.74,0.04,40.81,-111.92
Salt Lake,311.75,0.04,40.81,-111.92
Salt Lake,311.77,0.04,40.81,-111.92
Salt Lake,311.79,0.02,40.81,-111.92
Salt Lake,311.81,0.03,40.82,-111.92
Salt Lake,311.81,0.04,40.82,-111.92
Salt Lake,311.84,0.02,40.82,-111.92
Salt Lake,311.85,0.05,40.82,-111.92
Salt Lake,311.85,0.03,40.82,-111.92
Salt Lake,311.88,0.05,40.82,-111.92
Salt Lake,311.90,0.02,40.82,-111.92
Salt Lake,311.92,0.03,40.82,-111.92
Salt Lake,311.93,0.02,40.82,-111.92
Salt Lake,311.95,0.01,40.82,-111.92
Salt Lake,311.95,0.03,40.82,-111.92
Salt Lake,311.96,0.04,40.82,-111.92
Salt Lake,311.99,0.01,40.82,-111.92
Salt Lake,312.00,0.02,40.82,-111.92
Salt Lake,312.00,0.02,40.82,-111.92
Salt Lake,312.02,0.03,40.82,-111.92
Salt Lake,312.02,0.02,40.82,-111.92
Salt Lake,312.04,0.03,40.82,-111.92
Salt Lake,312.05,0.02,40.82,-111.92
Salt Lake,312.06,0.04,40.82,-111.92
Salt Lake,312.07,0.03,40.82,-111.92
Salt Lake,312.10,0.03,40.82,-111.92
Salt Lake,312.10,0.02,40.82,-111.92
Salt Lake,312.12,0.02,40.82,-111.92
Salt Lake,312.13,0.03,40.82,-111.92
Salt Lake,312.14,0.02,40.82,-111.92
Salt Lake,312.16,0.02,40.82,-111.92
Salt Lake,312.16,0.02,40.82,-111.92
Salt Lake,312.18,0.03,40.82,-111.92
Salt Lake,312.18,0.03,40.82,-111.92
Salt Lake,312.20,0.03,40.82,-111.92
Salt Lake,312.21,0.02,40.82,-111.92
Salt Lake,312.22,0.04,40.82,-111.92
Salt Lake,312.23,0.02,40.82,-111.92
Salt Lake,312.25,0.03,40.82,-111.92
Salt Lake,312.27,0.07,40.82,-111.92
Salt Lake,312.28,0.04,40.82,-111.92
Salt Lake,312.32,0.01,40.82,-111.92
Davis,312.33,0.02,40.82,-111.92
Davis,312.33,0.02,40.82,-111.92
Davis,312.35,0.09,40.82,-111.92
Davis,312.35,0.09,40.82,-111.92
Davis,312.44,0.17,40.82,-111.92
Davis,312.44,0.30,40.82,-111.92
Davis,312.61,0.08,40.83,-111.92
Davis,312.69,0.05,40.83,-111.92
Davis,312.74,0.05,40.83,-111.92
Davis,312.74,0.36,40.83,-111.92
Davis,312.79,0.05,40.83,-111.92
Davis,312.85,0.18,40.83,-111.92
Davis,313.03,0.10,40.83,-111.92
Davis,313.10,0.09,40.83,-111.92
Davis,313.13,0.14,40.83,-111.92
Davis,313.18,0.08,40.83,-111.92
Davis,313.26,0.02,40.84,-111.92
Davis,313.26,0.04,40.84,-111.92
Davis,313.28,0.21,40.84,-111.92
Davis,313.30,0.18,40.84,-111.92
Davis,313.48,0.21,40.84,-111.92
Davis,313.48,0.22,40.84,-111.92
Davis,313.69,0.01,40.84,-111.92
Davis,313.70,0.02,40.84,-111.92
Davis,313.70,0.04,40.84,-111.92
Davis,313.71,0.07,40.84,-111.92
Davis,313.74,0.03,40.84,-111.92
Davis,313.77,0.03,40.84,-111.92
Davis,313.79,0.04,40.84,-111.92
Davis,313.81,0.05,40.84,-111.92
Davis,313.83,0.04,40.84,-111.92
Davis,313.85,0.06,40.84,-111.92
Davis,313.86,0.04,40.84,-111.92
Davis,313.90,0.04,40.84,-111.92
Davis,313.92,0.05,40.85,-111.92
Davis,313.94,0.04,40.85,-111.91
Davis,313.96,0.02,40.85,-111.92
Davis,313.98,0.02,40.85,-111.91
Davis,313.98,0.07,40.85,-111.91
Davis,314.00,0.03,40.85,-111.91
Davis,314.03,0.04,40.85,-111.91
Davis,314.05,0.03,40.85,-111.91
Davis,314.07,0.03,40.85,-111.91
Davis,314.08,0.05,40.85,-111.91
Davis,314.10,0.03,40.85,-111.91
Davis,314.13,0.02,40.85,-111.91
Davis,314.13,0.05,40.85,-111.91
Davis,314.15,0.02,40.85,-111.91
Davis,314.17,0.03,40.85,-111.91
Davis,314.18,0.05,40.85,-111.91
Davis,314.20,0.04,40.85,-111.91
Davis,314.23,0.02,40.85,-111.91
Davis,314.24,0.04,40.85,-111.91
Davis,314.24,0.05,40.85,-111.91
Davis,314.27,0.02,40.85,-111.91
Davis,314.29,0.04,40.85,-111.91
Davis,314.29,0.08,40.85,-111.91
Davis,314.33,0.03,40.85,-111.91
Davis,314.36,0.28,40.85,-111.91
Davis,314.37,0.27,40.85,-111.91
Davis,314.64,0.22,40.85,-111.91
Davis,314.64,0.31,40.85,-111.91
Davis,314.86,0.17,40.86,-111.91
Davis,314.95,0.06,40.86,-111.91
Davis,315.01,0.15,40.86,-111.90
Davis,315.03,0.07,40.86,-111.90
Davis,315.11,0.06,40.86,-111.90
Davis,315.16,0.15,40.86,-111.90
Davis,315.16,0.07,40.86,-111.90
Davis,315.23,0.06,40.86,-111.90
Davis,315.29,0.05,40.86,-111.90
Davis,315.31,0.01,40.86,-111.90
Davis,315.32,0.04,40.86,-111.90
Davis,315.34,0.06,40.86,-111.90
Davis,315.36,0.04,40.86,-111.90
Davis,315.40,0.04,40.86,-111.90
Davis,315.40,0.02,40.86,-111.90
Davis,315.42,0.04,40.86,-111.90
Davis,315.44,0.08,40.86,-111.90
Davis,315.46,0.02,40.86,-111.90
Davis,315.48,0.08,40.86,-111.90
Davis,315.51,0.04,40.87,-111.90
Davis,315.55,0.06,40.87,-111.90
Davis,315.56,0.04,40.86,-111.90
Davis,315.59,0.06,40.86,-111.90
Davis,315.61,0.08,40.87,-111.90
Davis,315.65,0.06,40.87,-111.90
Davis,315.69,0.06,40.87,-111.90
Davis,315.71,0.06,40.87,-111.90
Davis,315.75,0.04,40.87,-111.90
Davis,315.76,0.06,40.87,-111.90
Davis,315.79,0.04,40.87,-111.90
Davis,315.82,0.04,40.87,-111.90
Davis,315.84,0.06,40.87,-111.90
Davis,315.86,0.02,40.87,-111.90
Davis,315.87,0.04,40.87,-111.90
Davis,315.90,0.04,40.87,-111.90
Davis,315.91,0.04,40.87,-111.90
Davis,315.93,0.04,40.87,-111.90
Davis,315.95,0.04,40.87,-111.90
Davis,315.97,0.02,40.87,-111.90
Davis,315.99,0.04,40.87,-111.90
Davis,315.99,0.04,40.87,-111.90
Davis,316.03,0.04,40.87,-111.90
Davis,316.03,0.06,40.87,-111.90
Davis,316.07,0.04,40.87,-111.90
Davis,316.09,0.08,40.87,-111.90
Davis,316.11,0.04,40.87,-111.90
Davis,316.15,0.04,40.87,-111.90
Davis,316.17,0.35,40.87,-111.90
Davis,316.19,0.06,40.87,-111.90
Davis,316.24,0.09,40.87,-111.90
Davis,316.34,0.36,40.87,-111.90
Davis,316.52,0.13,40.88,-111.90
Davis,316.65,0.20,40.88,-111.90
Davis,316.70,0.14,40.88,-111.90
Davis,316.83,0.16,40.88,-111.90
Davis,316.85,0.24,40.88,-111.90
Davis,316.99,0.05,40.88,-111.90
Davis,317.03,0.24,40.88,-111.90
Davis,317.09,0.04,40.89,-111.90
Davis,317.13,0.19,40.89,-111.90
Davis,317.27,0.04,40.89,-111.90
Davis,317.30,0.09,40.89,-111.90
Davis,317.32,0.02,40.89,-111.90
Davis,317.34,0.02,40.89,-111.90
Davis,317.36,0.06,40.89,-111.90
Davis,317.39,0.09,40.89,-111.90
Davis,317.42,0.06,40.89,-111.90
Davis,317.48,0.02,40.89,-111.90
Davis,317.48,0.05,40.89,-111.90
Davis,317.50,0.06,40.89,-111.90
Davis,317.53,0.04,40.89,-111.90
Davis,317.55,0.04,40.89,-111.90
Davis,317.56,0.06,40.89,-111.90
Davis,317.59,0.05,40.89,-111.90
Davis,317.63,0.04,40.90,-111.90
Davis,317.64,0.04,40.89,-111.90
Davis,317.67,0.02,40.90,-111.90
Davis,317.68,0.07,40.89,-111.90
Davis,317.69,0.07,40.90,-111.90
Davis,317.75,0.05,40.89,-111.90
Davis,317.75,0.07,40.90,-111.89
Davis,317.80,0.07,40.90,-111.90
Davis,317.82,0.03,40.90,-111.89
Davis,317.85,0.11,40.90,-111.89
Davis,317.88,0.05,40.90,-111.89
Davis,317.92,0.05,40.90,-111.89
Davis,317.97,0.04,40.90,-111.89
Davis,317.97,0.09,40.90,-111.89
Davis,318.00,0.04,40.90,-111.89
Davis,318.04,0.07,40.90,-111.89
Davis,318.06,0.06,40.90,-111.89
Davis,318.11,0.06,40.90,-111.89
Davis,318.12,0.05,40.90,-111.89
Davis,318.17,0.03,40.90,-111.89
Davis,318.17,0.04,40.90,-111.89
Davis,318.20,0.02,40.90,-111.89
Davis,318.21,0.02,40.90,-111.89
Davis,318.22,0.02,40.90,-111.89
Davis,318.23,0.04,40.90,-111.89
Davis,318.23,0.02,40.90,-111.89
Davis,318.25,0.02,40.90,-111.89
Davis,318.26,0.02,40.90,-111.89
Davis,318.27,0.03,40.90,-111.89
